"fixed acidity","volatile acidity","citric acid","residual sugar","chlorides","free sulfur dioxide","total sulfur dioxide","density","pH","sulphates","alcohol","quality"
07.apr;0.52;0.13;02.apr;0.078;34;61;0.99528;mar.43;0.59;10.avq;6
07.mar;0.305;0.39;01.fev;0.059;7;11;0.99331;mar.29;0.52;11.may;6
09.mar;0.38;0.48;03.avq;0.132;3;11;0.99577;mar.23;0.57;13.fev;6
09.yan;0.28;0.46;9;0.114;3;9;0.99901;mar.18;0.6;10.sen;6
10;0.46;0.44;02.sen;0.065;4;8;0.99674;mar.33;0.62;12.fev;6
09.apr;0.395;0.46;04.iyn;0.094;3;10;0.99639;mar.27;0.64;12.fev;7
07.mar;0.305;0.39;01.fev;0.059;7;11;0.99331;mar.29;0.52;11.may;6
08.iyn;0.315;0.4;02.fev;0.079;3;6;0.99512;mar.27;0.67;11.sen;6
05.mar;0.715;0.19;01.may;0.161;7;62;0.99395;mar.62;0.61;11;5
06.avq;0.41;0.31;08.avq;0.084;26;45;0.99824;mar.38;0.64;10.yan;6
08.apr;0.36;0.32;02.fev;0.081;32;79;0.9964;03.mar;0.72;11;6
08.apr;0.62;0.12;01.avq;0.072;38;46;0.99504;mar.38;0.89;11.avq;6
09.iyn;0.41;0.37;02.mar;0.091;10;23;0.99786;mar.24;0.56;10.may;5
08.apr;0.36;0.32;02.fev;0.081;32;79;0.9964;03.mar;0.72;11;6
08.apr;0.62;0.12;01.avq;0.072;38;46;0.99504;mar.38;0.89;11.avq;6
06.avq;0.41;0.31;08.avq;0.084;26;45;0.99824;mar.38;0.64;10.yan;6
08.iyn;0.47;0.27;02.mar;0.055;14;28;0.99516;mar.18;0.8;11.fev;5
08.iyn;0.22;0.36;01.sen;0.064;53;77;0.99604;mar.47;0.87;11;7
09.apr;0.24;0.33;02.mar;0.061;52;73;0.99786;mar.47;0.9;10.fev;6
08.apr;0.67;0.19;02.fev;0.093;11;75;0.99736;03.fev;0.59;09.fev;4
08.iyn;0.47;0.27;02.mar;0.055;14;28;0.99516;mar.18;0.8;11.fev;5
08.iyl;0.33;0.38;03.mar;0.063;10;19;0.99468;03.mar;0.73;12;7
06.iyn;0.61;0.01;01.sen;0.08;8;25;0.99746;mar.69;0.73;10.may;5
07.apr;0.61;0.01;2;0.074;13;38;0.99748;mar.48;0.65;09.avq;5
07.iyn;0.4;0.29;01.sen;0.078;29;66;0.9971;mar.45;0.59;09.may;6
07.apr;0.61;0.01;2;0.074;13;38;0.99748;mar.48;0.65;09.avq;5
06.iyn;0.61;0.01;01.sen;0.08;8;25;0.99746;mar.69;0.73;10.may;5
08.avq;0.3;0.38;02.mar;0.06;19;72;0.99543;mar.39;0.72;11.avq;6
08.avq;0.3;0.38;02.mar;0.06;19;72;0.99543;mar.39;0.72;11.avq;6
12;0.63;0.5;01.apr;0.071;6;26;0.99791;03.iyl;0.6;10.apr;4
07.fev;0.38;0.38;02.avq;0.068;23;42;0.99356;mar.34;0.72;12.sen;7
06.fev;0.46;0.17;01.iyn;0.073;7;11;0.99425;mar.61;0.54;11.apr;5
09.iyn;0.33;0.52;02.fev;0.074;13;25;0.99509;mar.36;0.76;12.apr;7
09.sen;0.27;0.49;5;0.082;9;17;0.99484;mar.19;0.52;12.may;7
10.yan;0.43;0.4;02.iyn;0.092;13;52;0.99834;mar.22;0.64;10;7
09.avq;0.5;0.34;02.mar;0.094;10;45;0.99864;mar.24;0.6;09.iyl;7
08.mar;0.3;0.49;03.avq;0.09;11;24;0.99498;mar.27;0.64;12.yan;7
10.fev;0.44;0.42;2;0.071;7;20;0.99566;mar.14;0.79;11.yan;7
10.fev;0.44;0.58;04.yan;0.092;11;24;0.99745;mar.29;0.99;12;7
08.mar;0.28;0.48;02.yan;0.093;6;12;0.99408;mar.26;0.62;12.apr;7
08.sen;0.12;0.45;01.avq;0.075;10;21;0.99552;mar.41;0.76;11.sen;7
08.sen;0.12;0.45;01.avq;0.075;10;21;0.99552;mar.41;0.76;11.sen;7
08.sen;0.12;0.45;01.avq;0.075;10;21;0.99552;mar.41;0.76;11.sen;7
08.mar;0.28;0.48;02.yan;0.093;6;12;0.99408;mar.26;0.62;12.apr;7
08.fev;0.31;0.4;02.fev;0.058;6;10;0.99536;mar.31;0.68;11.fev;7
10.fev;0.34;0.48;02.yan;0.052;5;9;0.99458;03.fev;0.69;12.yan;7
07.iyn;0.43;0.4;02.iyl;0.082;6;11;0.99538;mar.44;0.54;12.fev;6
08.may;0.21;0.52;01.sen;0.09;9;23;0.99648;mar.36;0.67;10.apr;5
9;0.36;0.52;02.yan;0.111;5;10;0.99568;mar.31;0.62;11.mar;6
09.may;0.37;0.52;2;0.088;12;51;0.99613;mar.29;0.58;11.yan;6
06.apr;0.57;0.12;02.mar;0.12;25;36;0.99519;mar.47;0.71;11.mar;7
8;0.59;0.05;2;0.089;12;32;0.99735;mar.36;0.61;10;5
08.may;0.47;0.27;01.sen;0.058;18;38;0.99518;mar.16;0.85;11.yan;6
07.yan;0.56;0.14;01.iyn;0.078;7;18;0.99592;mar.27;0.62;09.mar;5
06.iyn;0.57;0.02;02.yan;0.115;6;16;0.99654;mar.38;0.69;09.may;5
08.avq;0.27;0.39;2;0.1;20;27;0.99546;mar.15;0.69;11.fev;6
08.may;0.47;0.27;01.sen;0.058;18;38;0.99518;mar.16;0.85;11.yan;6
08.mar;0.34;0.4;02.apr;0.065;24;48;0.99554;mar.34;0.86;11;6
9;0.38;0.41;02.apr;0.103;6;10;0.99604;mar.13;0.58;11.sen;7
08.may;0.66;0.2;02.yan;0.097;23;113;0.99733;mar.13;0.48;09.fev;5
9;0.4;0.43;02.apr;0.068;29;46;0.9943;03.fev;0.6;12.fev;6
06.iyl;0.56;0.09;02.sen;0.079;7;22;0.99669;mar.46;0.61;10.fev;5
10.apr;0.26;0.48;01.sen;0.066;6;10;0.99724;mar.33;0.87;10.sen;6
10.apr;0.26;0.48;01.sen;0.066;6;10;0.99724;mar.33;0.87;10.sen;6
10.yan;0.38;0.5;02.apr;0.104;6;13;0.99643;mar.22;0.65;11.iyn;7
08.may;0.34;0.44;01.iyl;0.079;6;12;0.99605;mar.52;0.63;10.iyl;5
08.avq;0.33;0.41;05.sen;0.073;7;13;0.99658;03.mar;0.62;12.yan;7
07.fev;0.41;0.3;02.yan;0.083;35;72;0.997;mar.44;0.52;09.apr;5
07.fev;0.41;0.3;02.yan;0.083;35;72;0.997;mar.44;0.52;09.apr;5
08.apr;0.59;0.29;02.iyn;0.109;31;119;0.99801;mar.15;0.5;09.yan;5
7;0.4;0.32;03.iyn;0.061;9;29;0.99416;mar.28;0.49;11.mar;7
12.fev;0.45;0.49;01.apr;0.075;3;6;0.9969;mar.13;0.63;10.apr;5
09.yan;0.5;0.3;01.sen;0.065;8;17;0.99774;mar.32;0.71;10.may;6
09.may;0.86;0.26;01.sen;0.079;13;28;0.99712;mar.25;0.62;10;5
07.mar;0.52;0.32;02.yan;0.07;51;70;0.99418;mar.34;0.82;12.sen;6
09.yan;0.5;0.3;01.sen;0.065;8;17;0.99774;mar.32;0.71;10.may;6
12.fev;0.45;0.49;01.apr;0.075;3;6;0.9969;mar.13;0.63;10.apr;5
07.apr;0.58;0;2;0.064;7;11;0.99562;mar.45;0.58;11.mar;6
09.avq;0.34;0.39;01.apr;0.066;3;7;0.9947;mar.19;0.55;11.apr;7
07.yan;0.36;0.3;01.iyn;0.08;35;70;0.99693;mar.44;0.5;09.apr;5
07.iyl;0.39;0.12;01.iyl;0.097;19;27;0.99596;mar.16;0.49;09.apr;5
09.iyl;0.295;0.4;01.may;0.073;14;21;0.99556;mar.14;0.51;10.sen;6
07.iyl;0.39;0.12;01.iyl;0.097;19;27;0.99596;mar.16;0.49;09.apr;5
07.yan;0.34;0.28;2;0.082;31;68;0.99694;mar.45;0.48;09.apr;5
06.may;0.4;0.1;2;0.076;30;47;0.99554;mar.36;0.48;09.apr;6
07.yan;0.34;0.28;2;0.082;31;68;0.99694;mar.45;0.48;09.apr;5
10;0.35;0.45;02.may;0.092;20;88;0.99918;mar.15;0.43;09.apr;5
07.iyl;0.6;0.06;2;0.079;19;41;0.99697;mar.39;0.62;10.yan;6
05.iyn;0.66;0;02.fev;0.087;3;11;0.99378;mar.71;0.63;12.avq;7
05.iyn;0.66;0;02.fev;0.087;3;11;0.99378;mar.71;0.63;12.avq;7
08.sen;0.84;0.34;01.apr;0.05;4;10;0.99554;03.dek;0.48;09.yan;6
06.apr;0.69;0;yan.65;0.055;7;12;0.99162;mar.47;0.53;12.sen;6
07.may;0.43;0.3;02.fev;0.062;6;12;0.99495;mar.44;0.72;11.may;7
09.sen;0.35;0.38;01.may;0.058;31;47;0.99676;mar.26;0.82;10.iyn;7
09.yan;0.29;0.33;02.may;0.063;13;27;0.99516;mar.26;0.84;11.iyl;7
06.avq;0.36;0.32;01.avq;0.067;4;8;0.9928;mar.36;0.55;12.avq;7
08.fev;0.43;0.29;01.iyn;0.081;27;45;0.99603;mar.25;0.54;10.mar;5
06.avq;0.36;0.32;01.avq;0.067;4;8;0.9928;mar.36;0.55;12.avq;7
09.yan;0.29;0.33;02.may;0.063;13;27;0.99516;mar.26;0.84;11.iyl;7
09.yan;0.3;0.34;2;0.064;12;25;0.99516;mar.26;0.84;11.iyl;7
08.sen;0.35;0.4;03.iyn;0.11;12;24;0.99549;mar.23;0.7;12;7
09.iyn;0.5;0.36;02.avq;0.116;26;55;0.99722;mar.18;0.68;10.sen;5
08.sen;0.28;0.45;01.iyl;0.067;7;12;0.99354;mar.25;0.55;12.mar;7
08.sen;0.32;0.31;2;0.088;12;19;0.9957;mar.17;0.55;10.apr;6
07.iyl;1.005;0.15;02.yan;0.102;11;32;0.99604;mar.23;0.48;10;5
07.may;0.71;0;01.iyn;0.092;22;31;0.99635;mar.38;0.58;10;6
8;0.58;0.16;2;0.12;3;7;0.99454;mar.22;0.58;11.fev;6
10.may;0.39;0.46;02.fev;0.075;14;27;0.99598;03.iyn;0.84;11.apr;6
08.sen;0.38;0.4;02.fev;0.068;12;28;0.99486;mar.27;0.75;12.iyn;7
8;0.18;0.37;0.9;0.049;36;109;0.99007;fev.89;0.44;12.iyl;6
8;0.18;0.37;0.9;0.049;36;109;0.99007;fev.89;0.44;12.iyl;6
7;0.5;0.14;01.avq;0.078;10;23;0.99636;mar.53;0.61;10.apr;5
11.mar;0.36;0.66;02.apr;0.123;3;8;0.99642;03.fev;0.53;11.sen;6
11.mar;0.36;0.66;02.apr;0.123;3;8;0.99642;03.fev;0.53;11.sen;6
7;0.51;0.09;02.yan;0.062;4;9;0.99584;mar.35;0.54;10.may;5
08.fev;0.32;0.42;02.mar;0.098;3;9;0.99506;mar.27;0.55;12.mar;6
07.iyl;0.58;0.01;01.avq;0.088;12;18;0.99568;mar.32;0.56;10.may;7
08.iyn;0.83;0;02.avq;0.095;17;43;0.99822;mar.33;0.6;10.apr;6
07.sen;0.31;0.32;01.sen;0.066;14;36;0.99364;mar.41;0.56;12.iyn;6
06.apr;0.795;0;02.fev;0.065;28;52;0.99378;mar.49;0.52;11.iyn;5
07.fev;0.34;0.21;02.may;0.075;41;68;0.99586;mar.37;0.54;10.yan;6
07.iyl;0.58;0.01;01.avq;0.088;12;18;0.99568;mar.32;0.56;10.may;7
07.yan;0.59;0;02.yan;0.091;9;14;0.99488;mar.42;0.55;11.may;7
07.mar;0.55;0.01;01.avq;0.093;9;15;0.99514;mar.35;0.58;11;7
08.yan;0.82;0;04.yan;0.095;5;14;0.99854;mar.36;0.53;09.iyn;5
07.may;0.57;0.08;02.iyn;0.089;14;27;0.99592;03.mar;0.59;10.apr;6
08.sen;0.745;0.18;02.may;0.077;15;48;0.99739;03.fev;0.47;09.iyl;6
10.yan;0.37;0.34;02.apr;0.085;5;17;0.99683;mar.17;0.65;10.iyn;7
07.iyn;0.31;0.34;02.may;0.082;26;35;0.99356;mar.22;0.59;12.may;7
07.mar;0.91;0.1;01.avq;0.074;20;56;0.99672;mar.35;0.56;09.fev;5
08.iyl;0.41;0.41;06.fev;0.078;25;42;0.9953;mar.24;0.77;12.iyn;7
08.sen;0.5;0.21;02.fev;0.088;21;39;0.99692;mar.33;0.83;11.yan;6
07.apr;0.965;0;02.fev;0.088;16;32;0.99756;mar.58;0.67;10.fev;5
06.sen;0.49;0.19;01.iyl;0.079;13;26;0.99547;mar.38;0.64;09.avq;6
08.sen;0.5;0.21;02.fev;0.088;21;39;0.99692;mar.33;0.83;11.yan;6
09.may;0.39;0.41;08.sen;0.069;18;39;0.99859;mar.29;0.81;10.sen;7
06.apr;0.39;0.33;03.mar;0.046;12;53;0.99294;mar.36;0.62;12.fev;6
06.sen;0.44;0;01.apr;0.07;32;38;0.99438;mar.32;0.58;11.apr;6
07.iyn;0.78;0;01.iyl;0.076;33;45;0.99612;mar.31;0.62;10.iyl;6
07.yan;0.43;0.17;01.avq;0.082;27;51;0.99634;mar.49;0.64;10.apr;5
09.mar;0.49;0.36;01.iyl;0.081;3;14;0.99702;mar.27;0.78;10.sen;6
09.mar;0.5;0.36;01.avq;0.084;6;17;0.99704;mar.27;0.77;10.avq;6
07.yan;0.43;0.17;01.avq;0.082;27;51;0.99634;mar.49;0.64;10.apr;5
08.may;0.46;0.59;01.apr;0.414;16;45;0.99702;03.mar;yan.34;09.fev;5
05.iyn;0.605;0.05;02.apr;0.073;19;25;0.99258;mar.56;0.55;12.sen;5
08.mar;0.33;0.42;02.mar;0.07;9;20;0.99426;mar.38;0.77;12.iyl;7
08.fev;0.64;0.27;2;0.095;5;77;0.99747;mar.13;0.62;09.yan;6
08.fev;0.64;0.27;2;0.095;5;77;0.99747;mar.13;0.62;09.yan;6
08.sen;0.48;0.53;4;0.101;3;10;0.99586;mar.21;0.59;12.yan;7
07.iyn;0.42;0.25;03.sen;0.104;28;90;0.99784;mar.15;0.57;09.yan;5
09.sen;0.53;0.57;02.apr;0.093;30;52;0.9971;mar.19;0.76;11.iyn;7
08.sen;0.48;0.53;4;0.101;3;10;0.99586;mar.21;0.59;12.yan;7
11.iyn;0.23;0.57;01.avq;0.074;3;8;0.9981;mar.14;0.7;09.sen;6
09.yan;0.4;0.5;01.avq;0.071;7;16;0.99462;mar.21;0.69;12.may;8
8;0.38;0.44;01.sen;0.098;6;15;0.9956;03.mar;0.64;11.apr;6
10.fev;0.29;0.65;02.apr;0.075;6;17;0.99565;mar.22;0.63;11.avq;6
08.fev;0.74;0.09;2;0.067;5;10;0.99418;mar.28;0.57;11.avq;6
07.iyl;0.61;0.18;02.apr;0.083;6;20;0.9963;mar.29;0.6;10.fev;6
06.iyn;0.52;0.08;02.apr;0.07;13;26;0.99358;03.apr;0.72;12.may;7
11.yan;0.31;0.53;02.fev;0.06;3;10;0.99572;03.fev;0.83;10.sen;7
11.yan;0.31;0.53;02.fev;0.06;3;10;0.99572;03.fev;0.83;10.sen;7
8;0.62;0.35;02.avq;0.086;28;52;0.997;mar.31;0.62;10.avq;5
09.mar;0.33;0.45;01.may;0.057;19;37;0.99498;mar.18;0.89;11.yan;7
07.may;0.77;0.2;08.yan;0.098;30;92;0.99892;03.fev;0.58;09.fev;5
07.fev;0.35;0.26;01.avq;0.083;33;75;0.9968;03.apr;0.58;09.may;6
8;0.62;0.33;02.iyl;0.088;16;37;0.9972;mar.31;0.58;10.iyl;6
07.may;0.77;0.2;08.yan;0.098;30;92;0.99892;03.fev;0.58;09.fev;5
09.yan;0.25;0.34;2;0.071;45;67;0.99769;mar.44;0.86;10.fev;7
09.sen;0.32;0.56;2;0.073;3;8;0.99534;mar.15;0.73;11.apr;6
08.iyn;0.37;0.65;06.apr;0.08;3;8;0.99817;mar.27;0.58;11;5
08.iyn;0.37;0.65;06.apr;0.08;3;8;0.99817;mar.27;0.58;11;5
07.sen;0.3;0.68;08.mar;0.05;37.5;278;0.99316;03.yan;0.51;12.mar;7
10.mar;0.27;0.56;01.apr;0.047;3;8;0.99471;mar.16;0.51;11.avq;6
07.sen;0.3;0.68;08.mar;0.05;37.5;289;0.99316;03.yan;0.51;12.mar;7
07.fev;0.38;0.3;01.avq;0.073;31;70;0.99685;mar.42;0.59;09.may;6
08.iyl;0.42;0.45;02.apr;0.072;32;59;0.99617;mar.33;0.77;12;6
07.fev;0.38;0.3;01.avq;0.073;31;70;0.99685;mar.42;0.59;09.may;6
06.avq;0.48;0.08;01.avq;0.074;40;64;0.99529;03.dek;0.49;09.iyn;5
08.may;0.34;0.4;04.iyl;0.055;3;9;0.99738;mar.38;0.66;11.iyn;7
07.sen;0.19;0.42;01.iyn;0.057;18;30;0.994;mar.29;0.69;11.fev;6
11.iyn;0.41;0.54;01.may;0.095;22;41;0.99735;03.fev;0.76;09.sen;7
11.iyn;0.41;0.54;01.may;0.095;22;41;0.99735;03.fev;0.76;09.sen;7
10;0.26;0.54;01.sen;0.083;42;74;0.99451;fev.98;0.63;11.avq;8
07.sen;0.34;0.42;2;0.086;8;19;0.99546;mar.35;0.6;11.apr;6
7;0.54;0.09;2;0.081;10;16;0.99479;mar.43;0.59;11.may;6
09.fev;0.31;0.36;02.fev;0.079;11;31;0.99615;mar.33;0.86;12;7
06.iyn;0.725;0.09;05.may;0.117;9;17;0.99655;mar.35;0.49;10.avq;6
09.apr;0.4;0.47;02.may;0.087;6;20;0.99772;mar.15;0.5;10.may;5
06.iyn;0.725;0.09;05.may;0.117;9;17;0.99655;mar.35;0.49;10.avq;6
08.iyn;0.52;0.38;01.may;0.096;5;18;0.99666;03.fev;0.52;09.apr;5
8;0.31;0.45;02.yan;0.216;5;16;0.99358;mar.15;0.81;12.may;7
08.iyn;0.52;0.38;01.may;0.096;5;18;0.99666;03.fev;0.52;09.apr;5
08.apr;0.34;0.42;02.yan;0.072;23;36;0.99392;03.noy;0.78;12.apr;6
07.apr;0.49;0.27;02.yan;0.071;14;25;0.99388;mar.35;0.63;12;6
06.yan;0.48;0.09;01.iyl;0.078;18;30;0.99402;mar.45;0.54;11.fev;6
07.apr;0.49;0.27;02.yan;0.071;14;25;0.99388;mar.35;0.63;12;6
8;0.48;0.34;02.fev;0.073;16;25;0.9936;mar.28;0.66;12.apr;6
06.mar;0.57;0.28;02.yan;0.048;13;49;0.99374;mar.41;0.6;12.avq;5
08.fev;0.23;0.42;01.sen;0.069;9;17;0.99376;mar.21;0.54;12.mar;6
09.yan;0.3;0.41;2;0.068;10;24;0.99523;mar.27;0.85;11.iyl;7
08.yan;0.78;0.1;03.mar;0.09;4;13;0.99855;mar.36;0.49;09.may;5
10.avq;0.47;0.43;02.yan;0.171;27;66;0.9982;mar.17;0.76;10.avq;6
08.mar;0.53;0;01.apr;0.07;6;14;0.99593;mar.25;0.64;10;6
05.apr;0.42;0.27;2;0.092;23;55;0.99471;mar.78;0.64;12.mar;7
07.sen;0.33;0.41;01.may;0.056;6;35;0.99396;mar.29;0.71;11;6
08.sen;0.24;0.39;01.iyn;0.074;3;10;0.99698;03.dek;0.59;09.may;6
5;0.4;0.5;04.mar;0.046;29;80;0.9902;mar.49;0.66;13.iyn;6
7;0.69;0.07;02.may;0.091;15;21;0.99572;mar.38;0.6;11.mar;6
7;0.69;0.07;02.may;0.091;15;21;0.99572;mar.38;0.6;11.mar;6
7;0.69;0.07;02.may;0.091;15;21;0.99572;mar.38;0.6;11.mar;6
07.yan;0.39;0.12;02.yan;0.065;14;24;0.99252;03.mar;0.53;13.mar;6
05.iyn;0.66;0;02.may;0.066;7;15;0.99256;mar.52;0.58;12.sen;5
07.sen;0.54;0.34;02.may;0.076;8;17;0.99235;03.fev;0.72;13.yan;8
06.iyn;0.5;0;01.avq;0.062;21;28;0.99352;mar.44;0.55;12.mar;6
06.mar;0.47;0;01.apr;0.055;27;33;0.9922;mar.45;0.48;12.mar;6
10.iyl;0.4;0.37;01.sen;0.081;17;29;0.99674;03.dek;0.65;11.fev;6
06.may;0.58;0;02.fev;0.096;3;13;0.99557;mar.62;0.62;11.may;4
08.avq;0.24;0.35;01.iyl;0.055;13;27;0.99394;mar.14;0.59;11.mar;7
05.avq;0.29;0.26;01.iyl;0.063;3;11;0.9915;mar.39;0.54;13.may;6
06.mar;0.76;0;02.sen;0.072;26;52;0.99379;mar.51;0.6;11.may;6
10;0.43;0.33;02.iyl;0.095;28;89;0.9984;mar.22;0.68;10;5
10.may;0.43;0.35;03.mar;0.092;24;70;0.99798;mar.21;0.69;10.may;6
09.yan;0.6;0;01.sen;0.058;5;10;0.9977;mar.18;0.63;10.apr;6
05.sen;0.19;0.21;01.iyl;0.045;57;135;0.99341;mar.32;0.44;09.may;5
07.apr;0.36;0.34;01.avq;0.075;18;38;0.9933;mar.38;0.88;13.iyn;7
07.fev;0.48;0.07;05.may;0.089;10;18;0.99684;mar.37;0.68;11.fev;7
08.may;0.28;0.35;01.iyl;0.061;6;15;0.99524;03.mar;0.74;11.avq;7
8;0.25;0.43;01.iyl;0.067;22;50;0.9946;mar.38;0.6;11.sen;6
10.apr;0.52;0.45;2;0.08;6;13;0.99774;mar.22;0.76;11.apr;6
10.apr;0.52;0.45;2;0.08;6;13;0.99774;mar.22;0.76;11.apr;6
07.may;0.41;0.15;03.iyl;0.104;29;94;0.99786;mar.14;0.58;09.yan;5
08.fev;0.51;0.24;2;0.079;16;86;0.99764;mar.34;0.64;09.may;6
07.mar;0.4;0.3;01.iyl;0.08;33;79;0.9969;mar.41;0.65;09.may;6
08.fev;0.38;0.32;02.may;0.08;24;71;0.99624;mar.27;0.85;11;6
06.sen;0.45;0.11;02.apr;0.043;6;12;0.99354;03.mar;0.65;11.apr;6
7;0.22;0.3;01.avq;0.065;16;20;0.99672;mar.61;0.82;10;6
07.mar;0.32;0.23;02.mar;0.066;35;70;0.99588;mar.43;0.62;10.yan;5
08.fev;0.2;0.43;02.may;0.076;31;51;0.99672;mar.53;0.81;10.apr;6
07.avq;0.5;0.12;01.avq;0.178;6;21;0.996;mar.28;0.87;09.avq;6
10;0.41;0.45;06.fev;0.071;6;14;0.99702;mar.21;0.49;11.avq;7
07.avq;0.39;0.42;2;0.086;9;21;0.99526;mar.39;0.66;11.iyn;6
10;0.35;0.47;2;0.061;6;11;0.99585;mar.23;0.52;12;6
08.fev;0.33;0.32;02.avq;0.067;4;12;0.99473;03.mar;0.76;12.avq;7
06.yan;0.58;0.23;02.may;0.044;16;70;0.99352;mar.46;0.65;12.may;6
08.mar;0.6;0.25;02.fev;0.118;9;38;0.99616;mar.15;0.53;09.avq;5
09.iyn;0.42;0.35;02.yan;0.083;17;38;0.99622;mar.23;0.66;11.yan;6
06.iyn;0.58;0;02.fev;0.1;50;63;0.99544;mar.59;0.68;11.apr;6
08.mar;0.6;0.25;02.fev;0.118;9;38;0.99616;mar.15;0.53;09.avq;5
08.may;0.18;0.51;yan.75;0.071;45;88;0.99524;mar.33;0.76;11.avq;7
05.yan;0.51;0.18;02.yan;0.042;16;101;0.9924;mar.46;0.87;12.sen;7
06.iyl;0.41;0.43;02.avq;0.076;22;54;0.99572;mar.42;yan.16;10.iyn;6
10.fev;0.41;0.43;02.fev;0.11;11;37;0.99728;mar.16;0.67;10.avq;5
10.iyn;0.36;0.57;02.mar;0.087;6;20;0.99676;mar.14;0.72;11.yan;7
08.avq;0.45;0.43;01.apr;0.076;12;21;0.99551;mar.21;0.75;10.fev;6
08.may;0.32;0.42;02.mar;0.075;12;19;0.99434;mar.14;0.71;11.avq;7
9;0.785;0.24;01.iyl;0.078;10;21;0.99692;mar.29;0.67;10;5
9;0.785;0.24;01.iyl;0.078;10;21;0.99692;mar.29;0.67;10;5
08.may;0.44;0.5;01.sen;0.369;15;38;0.99634;03.yan;01.yan;09.apr;5
09.sen;0.54;0.26;2;0.111;7;60;0.99709;fev.94;0.98;10.fev;5
08.fev;0.33;0.39;02.may;0.074;29;48;0.99528;mar.32;0.88;12.apr;7
06.may;0.34;0.27;02.avq;0.067;8;44;0.99384;mar.21;0.56;12;6
07.iyn;0.5;0.29;02.mar;0.086;5;14;0.99502;mar.32;0.62;11.may;6
09.fev;0.36;0.34;01.iyn;0.062;5;12;0.99667;03.fev;0.67;10.may;6
07.yan;0.59;0;02.fev;0.078;26;44;0.99522;mar.42;0.68;10.avq;6
09.iyl;0.42;0.46;02.yan;0.074;5;16;0.99649;mar.27;0.74;12.mar;6
07.iyn;0.36;0.31;01.iyl;0.079;26;65;0.99716;mar.46;0.62;09.may;6
07.iyn;0.36;0.31;01.iyl;0.079;26;65;0.99716;mar.46;0.62;09.may;6
06.may;0.61;0;02.fev;0.095;48;59;0.99541;mar.61;0.7;11.may;6
06.may;0.88;0.03;05.iyn;0.079;23;47;0.99572;mar.58;0.5;11.fev;4
07.yan;0.66;0;02.apr;0.052;6;11;0.99318;mar.35;0.66;12.iyl;7
05.iyn;0.915;0;02.yan;0.041;17;78;0.99346;mar.68;0.73;11.apr;5
08.fev;0.35;0.33;02.apr;0.076;11;47;0.99599;mar.27;0.81;11;6
08.fev;0.35;0.33;02.apr;0.076;11;47;0.99599;mar.27;0.81;11;6
09.avq;0.39;0.43;yan.65;0.068;5;11;0.99478;mar.19;0.46;11.apr;5
10.fev;0.4;0.4;02.may;0.068;41;54;0.99754;mar.38;0.86;10.may;6
06.avq;0.66;0.07;01.iyn;0.07;16;61;0.99572;mar.29;0.6;09.mar;5
06.iyl;0.64;0.23;02.yan;0.08;11;119;0.99538;mar.36;0.7;10.sen;5
7;0.43;0.3;2;0.085;6;39;0.99346;mar.33;0.46;11.sen;6
06.iyn;0.8;0.03;07.avq;0.079;6;12;0.9963;mar.52;0.5;12.fev;5
7;0.43;0.3;2;0.085;6;39;0.99346;mar.33;0.46;11.sen;6
06.iyl;0.64;0.23;02.yan;0.08;11;119;0.99538;mar.36;0.7;10.sen;5
08.avq;0.955;0.05;01.avq;0.075;5;19;0.99616;03.mar;0.44;09.iyn;4
09.yan;0.4;0.57;04.iyn;0.08;6;20;0.99652;mar.28;0.57;12.may;6
06.may;0.885;0;02.mar;0.166;6;12;0.99551;mar.56;0.51;10.avq;5
07.fev;0.25;0.37;02.may;0.063;11;41;0.99439;mar.52;0.8;12.apr;7
06.apr;0.885;0;02.mar;0.166;6;12;0.99551;mar.56;0.51;10.avq;5
7;0.745;0.12;01.avq;0.114;15;64;0.99588;mar.22;0.59;09.may;6
06.fev;0.43;0.22;01.avq;0.078;21;56;0.99633;mar.52;0.6;09.may;6
07.sen;0.58;0.23;02.mar;0.076;23;94;0.99686;mar.21;0.58;09.may;6
07.iyl;0.57;0.21;01.may;0.069;4;9;0.99458;mar.16;0.54;09.avq;6
07.iyl;0.26;0.26;2;0.052;19;77;0.9951;mar.15;0.79;10.sen;6
07.sen;0.58;0.23;02.mar;0.076;23;94;0.99686;mar.21;0.58;09.may;6
07.iyl;0.57;0.21;01.may;0.069;4;9;0.99458;mar.16;0.54;09.avq;6
07.sen;0.34;0.36;01.sen;0.065;5;10;0.99419;mar.27;0.54;11.fev;7
08.iyn;0.42;0.39;01.avq;0.068;6;12;0.99516;mar.35;0.69;11.iyl;8
09.sen;0.74;0.19;05.avq;0.111;33;76;0.99878;mar.14;0.55;09.apr;5
07.fev;0.36;0.46;02.yan;0.074;24;44;0.99534;03.apr;0.85;11;7
07.fev;0.36;0.46;02.yan;0.074;24;44;0.99534;03.apr;0.85;11;7
07.fev;0.36;0.46;02.yan;0.074;24;44;0.99534;03.apr;0.85;11;7
09.sen;0.72;0.55;01.iyl;0.136;24;52;0.99752;mar.35;0.94;10;5
07.fev;0.36;0.46;02.yan;0.074;24;44;0.99534;03.apr;0.85;11;7
06.fev;0.39;0.43;2;0.071;14;24;0.99428;mar.45;0.87;11.fev;7
06.avq;0.65;0.02;02.yan;0.078;8;15;0.99498;mar.35;0.62;10.apr;6
